<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;230830;000000;5978.5;5985;5836.5;5935.5;782938
xxxx;D;230831;000000;5939.5;6100;5937;6080;748975
xxxx;D;230901;000000;6088.5;6100;6003;6078;365520
xxxx;D;230904;000000;6099;6130.5;6060.5;6102;282322
xxxx;D;230905;000000;6104;6110;6001;6035;353465
xxxx;D;230906;000000;6028.5;6035;5900;5906;330391
xxxx;D;230907;000000;5903;5955;5670;5745.5;647106
xxxx;D;230908;000000;5762;5798;5585;5704.5;702284
xxxx;D;230911;000000;5693;5747.5;5563;5605;488776
xxxx;D;230912;000000;5648;5793;5630;5784.5;464406
xxxx;D;230913;000000;5779;5793;5618.5;5654.5;239025
xxxx;D;230914;000000;5656;5895;5577;5795;686181
xxxx;D;230915;000000;5791.5;5871;5710.5;5795;463835
xxxx;D;230918;000000;5845.5;5848.5;5700;5775;327439
xxxx;D;230919;000000;5771.5;5775;5540;5558;550583
xxxx;D;230920;000000;5567.5;5590;5457.5;5491;531277
xxxx;D;230921;000000;5474;5494;5251;5283;915208
xxxx;D;230922;000000;5300;5480;5222.5;5475;669619
xxxx;D;230925;000000;5469.5;5505;5350;5407.5;264496
xxxx;D;230926;000000;5390.5;5419.5;5293;5405;297696
xxxx;D;230927;000000;5421;5535;5411;5495;389797
xxxx;D;230928;000000;5502;5557;5475;5551.5;256374
xxxx;D;230929;000000;5560;5580;5481;5505;284276
xxxx;D;231002;000000;5535;5590;5470;5489;254547
xxxx;D;231003;000000;5485;5496;5397;5461;283355
xxxx;D;231004;000000;5441.5;5500;5411;5457;172032
xxxx;D;231005;000000;5458;5478;5388;5425.5;180664
xxxx;D;231006;000000;5437;5449;5365;5430.5;234015
xxxx;D;231009;000000;5433;5546;5433;5518;205867
xxxx;D;231010;000000;5520;5795;5503.5;5656;573607
xxxx;D;231011;000000;5672;5715;5505;5550.5;541154
xxxx;D;231012;000000;5540;5589;5516;5562;181188
xxxx;D;231013;000000;5568;5642;5510;5599.5;261040
xxxx;D;231016;000000;5606;5689.5;5605;5665;211904
xxxx;D;231017;000000;5672;5789.5;5640;5764.5;397203
xxxx;D;231018;000000;5764.5;5788;5675;5753;285104
xxxx;D;231019;000000;5781.5;5862.5;5730;5795.5;437661
xxxx;D;231020;000000;5793;5850;5737;5839;270676
xxxx;D;231023;000000;5840;5988.5;5840;5973.5;691336
xxxx;D;231024;000000;5981;6090;5925.5;6073;723620
xxxx;D;231025;000000;6072.5;6137.5;6002;6046.5;417002
xxxx;D;231026;000000;6045;6072.5;5888;5913;433782
xxxx;D;231027;000000;5930;6090;5867.5;6015;550911
xxxx;D;231030;000000;6022;6055.5;5931.5;5948;275181
xxxx;D;231031;000000;5942;5946.5;5777.5;5818;430224
xxxx;D;231101;000000;5816.5;5924.5;5810;5874;200175
xxxx;D;231102;000000;5877;5927;5840;5847;159940
xxxx;D;231103;000000;5851;5892;5817;5866.5;128826
xxxx;D;231106;000000;5873;5949.5;5859;5896.5;136590
xxxx;D;231107;000000;5890;6078;5865;6044.5;418744
xxxx;D;231108;000000;6050;6175;6028.5;6090;552022
xxxx;D;231109;000000;6092;6115.5;5992;6079.5;328569
xxxx;D;231110;000000;6075.5;6110;5995;6015.5;193565
xxxx;D;231113;000000;6020;6119.5;5974;6061;232991
xxxx;D;231114;000000;6062;6088.5;5911;5940;498631
xxxx;D;231115;000000;5924;5973.5;5851;5935;470863
xxxx;D;231116;000000;5940;5956;5817.5;5823;219395
xxxx;D;231117;000000;5820;5930;5760.5;5903.5;270846
xxxx;D;231120;000000;5904;6005.5;5904;5931;235916
xxxx;D;231121;000000;5931;5980;5900.5;5952;208727
xxxx;D;231122;000000;5967;6049;5952.5;6045.5;279271
xxxx;D;231123;000000;6045.5;6350;5988;6259;1661792
xxxx;D;231124;000000;6239.5;6388;6165.5;6323;1719942
xxxx;D;231127;000000;6347;6390;6260;6290;644395
xxxx;D;231128;000000;6309.5;6353;6261;6347.5;352828
xxxx;D;231129;000000;6350;6447;6300.5;6377.5;326023
xxxx;D;231130;000000;6379;6434.5;6275;6354;387272
xxxx;D;231201;000000;6365.5;6480;6330.5;6405.5;467539
xxxx;D;231204;000000;6425;6438.5;6265;6265;403677
xxxx;D;231205;000000;6270;6334;6225;6333.5;217683
xxxx;D;231206;000000;6335;6479.5;6287.5;6352;415141
xxxx;D;231207;000000;6362;6390;6231;6264;305923
xxxx;D;231208;000000;6276;6295;6162;6170;238105
xxxx;D;231211;000000;6167.5;6193;6005;6058.5;318872
xxxx;D;231212;000000;6066;6137.5;6022;6071.5;251328
xxxx;D;231213;000000;6042.5;6128;6026.5;6096.5;131289
xxxx;D;231214;000000;6100;6165.5;6030;6072.5;200493
xxxx;D;231215;000000;6072.5;6398;6057;6362;430203
xxxx;D;231218;000000;6375;6472.5;6318;6464.5;321613
xxxx;D;231219;000000;6470.5;6495.5;6377.5;6477.5;212547
xxxx;D;231220;000000;6483.5;6768;6478;6692.5;610400
xxxx;D;231221;000000;6693.5;6748.5;6590;6704.5;379646
xxxx;D;231222;000000;6705.5;6741;6645;6680;230996
xxxx;D;231225;000000;6689;6939.5;6689;6939.5;592469
xxxx;D;231226;000000;6943.5;6975;6859.5;6920.5;373914
xxxx;D;231227;000000;6931;7018.5;6907.5;6982.5;332898
xxxx;D;231228;000000;7000;7014.5;6875;6970;242561
xxxx;D;231229;000000;6968;7018;6930.5;7006;228914
xxxx;D;240103;000000;7014.5;7187.5;7014.5;7187;186452
xxxx;D;240104;000000;7189.5;7316.5;7189.5;7305.5;276273
xxxx;D;240105;000000;7320;7342;7211;7255.5;195333
xxxx;D;240108;000000;7273.5;7298.5;7150;7210;269954
xxxx;D;240109;000000;7197.5;7239;7141;7214.5;322859
xxxx;D;240110;000000;7215;7380;7182;7380;708270
xxxx;D;240111;000000;7048;7173.5;7021.5;7114.5;1024062
xxxx;D;240112;000000;7120.5;7147;7057;7082;287570
xxxx;D;240115;000000;7092.5;7115;7041;7070;315706
xxxx;D;240116;000000;7077;7088.5;6909;6923;518798
xxxx;D;240117;000000;6903;6970;6882.5;6943.5;206241
xxxx;D;240118;000000;6949;6968;6811.5;6816.5;369729
xxxx;D;240119;000000;6819.5;7032.5;6786;6944.5;700435
xxxx;D;240122;000000;6960;6971.5;6881;6890.5;171047
xxxx;D;240123;000000;6890.5;6917;6845.5;6883.5;113162
xxxx;D;240124;000000;6880;6950;6871.5;6895;160997
xxxx;D;240125;000000;6900;6911.5;6831;6864.5;147480
xxxx;D;240126;000000;6864.5;6868.5;6805;6820.5;179405
xxxx;D;240129;000000;6833.5;6909;6812;6905.5;124404
xxxx;D;240130;000000;6920;7113;6899.5;7049.5;497132
xxxx;D;240131;000000;7050;7099;6995.5;7039.5;193049
xxxx;D;240201;000000;7062.5;7138;7043;7119;331108
xxxx;D;240202;000000;7121;7194.5;7101;7116;247632
xxxx;D;240205;000000;7114.5;7168.5;7052.5;7062.5;157476
xxxx;D;240206;000000;7065;7199;7062.5;7199;221631
xxxx;D;240207;000000;7199.5;7301.5;7146;7283.5;333613
xxxx;D;240208;000000;7285;7425;7261;7318;564090
xxxx;D;240209;000000;7320;7328;7220;7283;251746
xxxx;D;240212;000000;7290;7345.5;7195;7249;256550
xxxx;D;240213;000000;7250;7313;7200.5;7250;207655
xxxx;D;240214;000000;7269.5;7428.5;7253.5;7420;361913
xxxx;D;240215;000000;7420;7508;7403;7471.5;423826
xxxx;D;240216;000000;7484;7494.5;7332;7424.5;258230
xxxx;D;240219;000000;7432;7516.5;7385;7399.5;202094
xxxx;D;240220;000000;7400;7491;7255;7256.5;278627
xxxx;D;240221;000000;7256;7399;7152;7199;364795
xxxx;D;240222;000000;7216.5;7278.5;7200;7272;260691
xxxx;D;240226;000000;7343;7450;7336.5;7401;240693
xxxx;D;240227;000000;7425;7499.5;7340.5;7499.5;332880
xxxx;D;240228;000000;7525.5;7686;7504;7631.5;551726
xxxx;D;240229;000000;7635;7679;7581.5;7651.5;214598
xxxx;D;240301;000000;7652.5;7725;7612.5;7634;215404
xxxx;D;240304;000000;7642;7710;7592;7698;251919
xxxx;D;240305;000000;7704;7739.5;7600;7610;198004
xxxx;D;240306;000000;7605;7678.5;7550.5;7613;159543
xxxx;D;240307;000000;7605;7651;7562;7646;176765
xxxx;D;240311;000000;7660;7767.5;7630.5;7760;314267
xxxx;D;240312;000000;7750;7794;7701.5;7744;207141
xxxx;D;240313;000000;7748.5;7764;7630;7648.5;160664
xxxx;D;240314;000000;7648;7648;7551;7607.5;256929
xxxx;D;240315;000000;7604.5;7695;7591.5;7611.5;180574
xxxx;D;240318;000000;7628.5;7676;7609;7636;105591
xxxx;D;240319;000000;7632.5;7686.5;7573;7586;218406
xxxx;D;240320;000000;7575.5;7663;7522;7599;208718
xxxx;D;240321;000000;7615.5;7650;7560;7604;114889
xxxx;D;240322;000000;7604.5;7608.5;7374.5;7410.5;475127
xxxx;D;240325;000000;7447;7640;7432.5;7611.5;306770
xxxx;D;240326;000000;7645.5;7700;7598.5;7689;189715
xxxx;D;240327;000000;7691;7749.5;7625;7709;305180
xxxx;D;240328;000000;7709.5;7878;7690;7740.5;690256
xxxx;D;240329;000000;7770;7968;7736;7896;447784
xxxx;D;240401;000000;7905.5;7988;7890;7943;283304
xxxx;D;240402;000000;7945;7965;7752.5;7818;374396
xxxx;D;240403;000000;7834;7860;7755;7804;227480
xxxx;D;240404;000000;7805;7920;7780;7864.5;218658
xxxx;D;240405;000000;7870;7943.5;7808.5;7840;172789
xxxx;D;240408;000000;7853;8000;7832;8000;282686
xxxx;D;240409;000000;8030;8065;7890;7935;212859
xxxx;D;240410;000000;7939.5;7967;7875.5;7918;117119
xxxx;D;240411;000000;7920;7958.5;7880;7880.5;68415
xxxx;D;240412;000000;7886.5;8000;7882;7991.5;205188
xxxx;D;240415;000000;7994.5;8258;7976.5;8248.5;453541
xxxx;D;240416;000000;8247.5;8365.5;8111.5;8232;427173
xxxx;D;240417;000000;8233.5;8257;8126.5;8160;138745
xxxx;D;240418;000000;8161.5;8192;8046.5;8078.5;230366
xxxx;D;240419;000000;8105.5;8230;8055;8181.5;152668
xxxx;D;240422;000000;8189;8281;8169;8204;216754
xxxx;D;240423;000000;8215.5;8300;8131;8211.5;260953
xxxx;D;240424;000000;8214.5;8277.5;8111;8153;210195
xxxx;D;240425;000000;8143.5;8198.5;8100;8122;72609
xxxx;D;240426;000000;8122;8329;8113.5;8310;249403
xxxx;D;240427;000000;8313;8330;8163;8235;229613
xxxx;D;240429;000000;8234.5;8360;8177;8324;192250
xxxx;D;240430;000000;8322;8431.5;8302.5;8405;170149
xxxx;D;240502;000000;8400;8430;8206;8283;165514
xxxx;D;240503;000000;8285;8321;8227;8259.5;133153
xxxx;D;240506;000000;8268.5;8306.5;8183.5;8209.5;96097
xxxx;D;240507;000000;8211;8294;8203;8267;134590
xxxx;D;240508;000000;8270;8316;8238;8247;104826
xxxx;D;240510;000000;8252;8380.5;8250.5;8370.5;104661
xxxx;D;240513;000000;8381;8425.5;8260;8313;192866
xxxx;D;240514;000000;8311;8362.5;8273.5;8290;136441
xxxx;D;240515;000000;8290;8470;8274;8444;231929
xxxx;D;240516;000000;8451;8488;8315;8355;251242
xxxx;D;240517;000000;8362;8379;8211;8230;185080
xxxx;D;240520;000000;8230.5;8325;8056.5;8145.5;291832
xxxx;D;240521;000000;8144;8268;8014;8199.5;451568
xxxx;D;240522;000000;8212.5;8233;8071;8090;163055
xxxx;D;240523;000000;8090.5;8178.5;8031;8082;232233
xxxx;D;240524;000000;8085;8140;7955;8057;329234
xxxx;D;240527;000000;8059.5;8100;7845;7872;194822
xxxx;D;240528;000000;7909.5;8050;7772;7818.5;226909
xxxx;D;240529;000000;7830;7882.5;7667.5;7874.5;277103
xxxx;D;240530;000000;7870;7917;7683;7692.5;200317
xxxx;D;240531;000000;7730;7745.5;7072;7072;1100582
xxxx;D;240603;000000;6999;7000;6334;6697;2030738
xxxx;D;240604;000000;6698;6845;6601;6828.5;581376
xxxx;D;240605;000000;6829.5;6903;6612;6636;532792
xxxx;D;240606;000000;6652.5;6724.5;6585.5;6692;246001
xxxx;D;240607;000000;6714;6895.5;6700.5;6744;513326
xxxx;D;240610;000000;6787;6799;6535;6580;253809
xxxx;D;240611;000000;6600;6634;6415;6486;385401
xxxx;D;240613;000000;6212.5;6640;6200;6491;526473
xxxx;D;240614;000000;6524.5;6670;6460;6620;226406
xxxx;D;240617;000000;6658.5;6738;6557;6619.5;206303
xxxx;D;240618;000000;6629.5;6724;6550;6556.5;222734
xxxx;D;240619;000000;6574.5;6593;6440;6579;236968
xxxx;D;240620;000000;6609;6641.5;6313;6572;658174
xxxx;D;240621;000000;6575;6596.5;6412;6457;191636
xxxx;D;240624;000000;6453;6497;6275;6281;277945
xxxx;D;240625;000000;6279;6400;6166;6390;310897
xxxx;D;240626;000000;6403.5;6415;6302.5;6375;233360
xxxx;D;240627;000000;6394;6394;6321.5;6340.5;111874
xxxx;D;240628;000000;6349.5;6393;6295.5;6369;156639
xxxx;D;240701;000000;6389.5;6600;6380.5;6558;364850
xxxx;D;240702;000000;6574;6620;6535;6592;192336
xxxx;D;240703;000000;6599;6649.5;6505;6530;229529
xxxx;D;240704;000000;6529;6564;6432;6470;143845
xxxx;D;240705;000000;6448.5;6508;6400.5;6435;130282
xxxx;D;240708;000000;6460.5;6507.5;6362;6392;103416
xxxx;D;240709;000000;6400;6443.5;6130;6136;231221
xxxx;D;240710;000000;6134;6188;5802;5835.5;468001
xxxx;D;240711;000000;5835;6284.5;5805;6241.5;434732
xxxx;D;240712;000000;6242;6333;6080;6215;542106
xxxx;D;240715;000000;5856;5932.5;5820;5890;460133
xxxx;D;240716;000000;5895.5;5942.5;5616;5912;437878
xxxx;D;240717;000000;5945;5958.5;5757;5790;188383
xxxx;D;240718;000000;5799.5;6048.5;5776;6006.5;203920
xxxx;D;240719;000000;5992.5;6138;5953;6113;192573
xxxx;D;240722;000000;6140;6174.5;6035;6079.5;132136
xxxx;D;240723;000000;6069.5;6076.5;6000;6039.5;82980
xxxx;D;240724;000000;6029;6072;5915;5934;233866
xxxx;D;240725;000000;5928;5966;5873.5;5902.5;237776
xxxx;D;240726;000000;5913.5;5989;5806;5932;272886
xxxx;D;240729;000000;5929;5930;5718.5;5757.5;181206
xxxx;D;240730;000000;5745.5;5800;5680;5797.5;238699
xxxx;D;240731;000000;5796;5840;5731;5750.5;166032
xxxx;D;240801;000000;5755.5;5780;5670;5690.5;134865
xxxx;D;240802;000000;5690.5;5716;5632.5;5639;154734
xxxx;D;240805;000000;5590;5598.5;5450.5;5505;231240
xxxx;D;240806;000000;5526;5580;5450.5;5482;160051
xxxx;D;240807;000000;5495;5622.5;5425.5;5565.5;182567
xxxx;D;240808;000000;5581;5640;5444;5464.5;131921
xxxx;D;240809;000000;5461.5;5562;5408;5508;112527
xxxx;D;240812;000000;5499;5530;5470;5510.5;76063
xxxx;D;240813;000000;5535.5;5631.5;5526;5631.5;144792
xxxx;D;240814;000000;5636.5;5700;5513;5559;158956
xxxx;D;240815;000000;5564;5594.5;5460;5480;96623
xxxx;D;240816;000000;5488.5;5525;5358;5371;121400
xxxx;D;240819;000000;5393;5435;5180.5;5241;330927
xxxx;D;240820;000000;5243.5;5313;5176.5;5244;243578
xxxx;D;240821;000000;5243.5;5285;5164.5;5211;208676
xxxx;D;240822;000000;5219;5244;4973;5088.5;342929
xxxx;D;240823;000000;5088;5094.5;4901.5;4948.5;423885
xxxx;D;240826;000000;5070;5150;4977;5138;293578
xxxx;D;240827;000000;5158;5206.5;4986.5;4998;228453
xxxx;D;240828;000000;4999.5;5006;4867;4926;243240
xxxx;D;240829;000000;4937;5101;4810;4999;466656
xxxx;D;240830;000000;5043;5054.5;4673;4720;578188
xxxx;D;240902;000000;4653;4685;4520.5;4595;521348
xxxx;D;240903;000000;4600.5;4685.5;4535;4610;373929
xxxx;D;240904;000000;4610.5;4715.5;4562.5;4705;281197
xxxx;D;240905;000000;4730;4856;4668;4712.5;301694
xxxx;D;240906;000000;4712;4799.5;4642;4756;179274
xxxx;D;240909;000000;4766;4919;4757;4910;226408
xxxx;D;240910;000000;4933;5035;4832.5;4883;412233
xxxx;D;240911;000000;4880.5;4953.5;4751.5;4793.5;296456
xxxx;D;240912;000000;4789.5;4843;4670;4725.5;301265
xxxx;D;240913;000000;4736;5018;4661;4998;789691
xxxx;D;240916;000000;5020;5373.5;5002.5;5359.5;671561
xxxx;D;240917;000000;5355;5694.5;5340;5694.5;2658976
xxxx;D;240918;000000;5757;5757;5585;5597.5;1596434
xxxx;D;240919;000000;5584.5;5646;5485;5605;819482
xxxx;D;240920;000000;5607;5959.5;5605;5919.5;1134737
xxxx;D;240923;000000;5917.5;5944.5;5833;5874.5;870333
xxxx;D;240924;000000;5882;5902;5775.5;5848;549921
xxxx;D;240925;000000;5835;6021;5723;5763.5;755634
xxxx;D;240926;000000;5725.5;5810;5660.5;5789.5;513165
xxxx;D;240927;000000;5789.5;5837;5716.5;5759;232125
xxxx;D;240930;000000;5774.5;5828.5;5637;5667;398130
xxxx;D;241001;000000;5667;5893;5232;5244;3366968
xxxx;D;241002;000000;5230.5;5270;4991;5056;1830165
xxxx;D;241003;000000;5036;5129.5;5006;5099.5;847188
xxxx;D;241004;000000;5121.5;5134;5025;5076;339047
xxxx;D;241007;000000;5090;5122.5;5045;5069.5;233286
xxxx;D;241008;000000;5055;5070;4915.5;4930;475483
xxxx;D;241009;000000;4929.5;4974.5;4870;4889.5;355339
xxxx;D;241010;000000;4900;4995.5;4881;4968;290694
xxxx;D;241011;000000;4969.5;4974.5;4901;4902;203206
xxxx;D;241014;000000;4902;4945;4813.5;4923.5;368959
xxxx;D;241015;000000;4916;5010;4893.5;5007;315843
xxxx;D;241016;000000;5011;5035;4943;4970;268832
xxxx;D;241017;000000;4970;4991.5;4855;4882.5;181485
xxxx;D;241018;000000;4895.5;4900;4835.5;4861;145547
xxxx;D;241021;000000;4867;4885;4809;4818;177231
xxxx;D;241022;000000;4813.5;4875.5;4773;4814;240327
xxxx;D;241023;000000;4813.5;4819;4730;4730;179444
xxxx;D;241024;000000;4729.5;4753.5;4630;4673.5;288268
xxxx;D;241025;000000;4693.5;4748.5;4470;4504.5;543492
xxxx;D;241028;000000;4480;4480;4267;4376;572094
xxxx;D;241029;000000;4384;4449.5;4325;4404;312347
xxxx;D;241030;000000;4435.5;4569;4390;4408;345280
xxxx;D;241031;000000;4414.5;4497;4338;4486;419376
xxxx;D;241101;000000;4489;4561.5;4473.5;4529.5;392409
xxxx;D;241102;000000;4547;4579;4501.5;4520;109160
