TICKER,date,OPEN,HIGH,LOW,CLOSE,VOL,value_key_rate,value_petroleum,value_currency
company_7,2022-04-12,138.84,140.1,130.35,135.38,75342120.0,17.0,104.64,79.1596
company_7,2022-04-13,136.78,138.14,132.72,135.5,38947640.0,17.0,108.78,79.6274
company_7,2022-04-14,135.7,135.89,129.05,129.05,44206040.0,17.0,111.7,79.8471
company_7,2022-04-15,128.55,131.72,125.12,130.88,46693490.0,17.0,111.6,81.288
company_7,2022-04-18,131.45,132.68,123.7,123.85,58331430.0,17.0,113.16,79.4529
company_7,2022-04-19,123.85,123.85,115.36,120.3,79797640.0,17.0,107.25,79.4529
company_7,2022-04-20,120.9,125.44,117.51,121.5,66509740.0,17.0,106.8,79.0287
company_7,2022-04-21,121.97,123.05,117.85,118.65,40607300.0,17.0,108.33,77.0809
company_7,2022-04-22,118.69,122.32,115.55,116.97,57392470.0,17.0,106.65,74.999
company_7,2022-04-25,115.95,116.4,111.5,111.9,45714280.0,17.0,102.32,73.3611
company_7,2022-04-26,112.58,124.92,111.9,122.36,83480680.0,17.0,104.99,73.3611
company_7,2022-04-27,123.01,131.73,120.6,131.11,115400220.0,17.0,105.32,72.7089
company_7,2022-04-28,132.14,134.5,123.05,123.85,123344490.0,17.0,107.59,72.8764
company_7,2022-04-29,123.6,130.0,122.8,128.8,87296290.0,17.0,107.14,72.2953
company_7,2022-05-04,129.1,131.5,122.5,123.2,67177440.0,14.0,110.14,69.416
